mha_code,mha_name,rank,with_dependents,without_dependents,lat,lng
AR012,"FORT CHAFFEE/FORT SMITH, AR",o2,1677,1341,35.3103285,-94.313153
AR012,"FORT CHAFFEE/FORT SMITH, AR",o3,1962,1527,35.3103285,-94.313153
AR012,"FORT CHAFFEE/FORT SMITH, AR",o4,2199,1785,35.3103285,-94.313153
AR012,"FORT CHAFFEE/FORT SMITH, AR",o5,2370,1842,35.3103285,-94.313153
AR012,"FORT CHAFFEE/FORT SMITH, AR",o6,2388,1944,35.3103285,-94.313153
AR012,"FORT CHAFFEE/FORT SMITH, AR",o7,2400,1974,35.3103285,-94.313153
AR411,"FAYETTEVILLE, AR",e1,1662,1263,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",e2,1662,1263,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",e3,1662,1263,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",e4,1662,1263,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",e5,1782,1437,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",e6,2040,1545,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",e7,2154,1662,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",e8,2280,1839,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",e9,2439,1908,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",w1,2058,1632,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",w2,2205,1836,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",w3,2361,1920,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",w4,2466,2061,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",w5,2601,2181,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o1e,2175,1779,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o2e,2337,1893,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o3e,2487,2031,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o1,1821,1536,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o2,2037,1746,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o3,2355,1944,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o4,2640,2157,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o5,2847,2223,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o6,2868,2340,36.0625843,-94.1574328
AR411,"FAYETTEVILLE, AR",o7,2886,2376,36.0625843,-94.1574328
AZ013,"PHOENIX, AZ",e1,2061,1587,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",e2,2061,1587,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",e3,2061,1587,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",e4,2061,1587,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",e5,2289,1740,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",e6,2457,1857,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",e7,2475,2070,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",e8,2484,2331,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",e9,2517,2367,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",w1,2472,1992,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",w2,2481,2328,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",w3,2493,2376,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",w4,2535,2448,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",w5,2622,2460,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o1e,2478,2286,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o2e,2487,2358,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o3e,2547,2445,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o1,2319,1830,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o2,2454,2217,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o3,2490,2391,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o4,2646,2451,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o5,2775,2463,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o6,2796,2466,33.4484367,-112.074141
AZ013,"PHOENIX, AZ",o7,2814,2487,33.4484367,-112.074141
AZ014,"FORT HUACHUCA, AZ",e1,1569,1245,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",e2,1569,1245,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",e3,1569,1245,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",e4,1569,1245,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",e5,1719,1347,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",e6,2193,1644,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",e7,2217,1665,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",e8,2226,1818,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",e9,2250,1956,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",w1,2214,1662,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",w2,2223,1815,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",w3,2235,1974,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",w4,2265,2190,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",w5,2343,2199,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o1e,2220,1716,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o2e,2229,1926,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o3e,2277,2187,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o1,1782,1413,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o2,2190,1674,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o3,2232,2019,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o4,2364,2193,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o5,2481,2202,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o6,2499,2205,31.5278675,-110.3614513
AZ014,"FORT HUACHUCA, AZ",o7,2511,2220,31.5278675,-110.3614513
AZ015,"DAVIS-MONTHAN AFB, AZ",e1,1695,1272,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",e2,1695,1272,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",e3,1695,1272,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",e4,1695,1272,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",e5,1905,1428,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",e6,2121,1587,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",e7,2145,1701,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",e8,2178,1953,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",e9,2253,2007,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",w1,2136,1632,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",w2,2157,1950,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",w3,2202,2019,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",w4,2274,2118,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",w5,2373,2151,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o1e,2148,1902,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o2e,2190,1995,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o3e,2289,2109,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o1,1938,1482,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o2,2118,1839,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o3,2199,2037,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o4,2400,2139,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o5,2550,2154,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o6,2568,2175,32.1573591,-110.8149647
AZ015,"DAVIS-MONTHAN AFB, AZ",o7,2583,2211,32.1573591,-110.8149647
AZ016,"YUMA, AZ",e1,1551,1239,32.7254216,-114.6198088
AZ016,"YUMA, AZ",e2,1551,1239,32.7254216,-114.6198088
AZ016,"YUMA, AZ",e3,1551,1239,32.7254216,-114.6198088
AZ016,"YUMA, AZ",e4,1551,1239,32.7254216,-114.6198088
AZ016,"YUMA, AZ",e5,1695,1338,32.7254216,-114.6198088
AZ016,"YUMA, AZ",e6,1845,1413,32.7254216,-114.6198088
AZ016,"YUMA, AZ",e7,1917,1554,32.7254216,-114.6198088
AZ016,"YUMA, AZ",e8,1998,1731,32.7254216,-114.6198088
AZ016,"YUMA, AZ",e9,2115,1764,32.7254216,-114.6198088
AZ016,"YUMA, AZ",w1,1860,1512,32.7254216,-114.6198088
AZ016,"YUMA, AZ",w2,1950,1728,32.7254216,-114.6198088
AZ016,"YUMA, AZ",w3,2052,1773,32.7254216,-114.6198088
AZ016,"YUMA, AZ",w4,2139,1854,32.7254216,-114.6198088
AZ016,"YUMA, AZ",w5,2253,1935,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o1e,1929,1692,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o2e,2034,1758,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o3e,2157,1833,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o1,1722,1401,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o2,1842,1650,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o3,2049,1785,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o4,2283,1914,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o5,2454,1956,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o6,2472,2031,32.7254216,-114.6198088
AZ016,"YUMA, AZ",o7,2487,2061,32.7254216,-114.6198088
CA018,"OAKLAND, CA",e1,3471,2667,37.8044557,-122.271356
CA018,"OAKLAND, CA",e2,3471,2667,37.8044557,-122.271356
CA018,"OAKLAND, CA",e3,3471,2667,37.8044557,-122.271356
CA018,"OAKLAND, CA",e4,3471,2667,37.8044557,-122.271356
CA018,"OAKLAND, CA",e5,3759,3000,37.8044557,-122.271356
CA018,"OAKLAND, CA",e6,4113,3213,37.8044557,-122.271356
CA018,"OAKLAND, CA",e7,4203,3483,37.8044557,-122.271356
CA018,"OAKLAND, CA",e8,4299,3834,37.8044557,-122.271356
CA018,"OAKLAND, CA",e9,4488,3933,37.8044557,-122.271356
CA018,"OAKLAND, CA",w1,4134,3378,37.8044557,-122.271356
CA018,"OAKLAND, CA",w2,4242,3831,37.8044557,-122.271356
CA018,"OAKLAND, CA",w3,4365,3948,37.8044557,-122.271356
CA018,"OAKLAND, CA",w4,4533,4131,37.8044557,-122.271356
CA018,"OAKLAND, CA",w5,4740,4224,37.8044557,-122.271356
CA018,"OAKLAND, CA",o1e,4218,3756,37.8044557,-122.271356
CA018,"OAKLAND, CA",o2e,4344,3912,37.8044557,-122.271356
CA018,"OAKLAND, CA",o3e,4566,4107,37.8044557,-122.271356
CA018,"OAKLAND, CA",o1,3807,3180,37.8044557,-122.271356
CA018,"OAKLAND, CA",o2,4110,3666,37.8044557,-122.271356
CA018,"OAKLAND, CA",o3,4362,3981,37.8044557,-122.271356
CA018,"OAKLAND, CA",o4,4809,4203,37.8044557,-122.271356
CA018,"OAKLAND, CA",o5,5133,4254,37.8044557,-122.271356
CA018,"OAKLAND, CA",o6,5178,4341,37.8044557,-122.271356
CA018,"OAKLAND, CA",o7,5220,4419,37.8044557,-122.271356
CA019,"SAN FRANCISCO, CA",e1,4764,3573,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",e2,4764,3573,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",e3,4764,3573,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",e4,4764,3573,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",e5,5127,4086,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",e6,5454,4443,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",e7,5490,4782,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",e8,5529,5196,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",e9,5799,5286,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",w1,5472,4644,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",w2,5505,5193,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",w3,5559,5301,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",w4,5892,5454,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",w5,6297,5496,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o1e,5493,5124,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o2e,5547,5268,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o3e,5955,5445,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o1,5172,4401,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o2,5451,5007,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o3,5556,5331,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o4,6444,5481,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o5,7089,5499,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o6,7155,5532,37.7879363,-122.4075201
CA019,"SAN FRANCISCO, CA",o7,7215,5634,37.7879363,-122.4075201
CA021,"CHINA LAKE, CA",e1,1524,1344,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",e2,1524,1344,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",e3,1524,1344,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",e4,1524,1344,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",e5,1563,1428,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",e6,1767,1485,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",e7,1905,1530,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",e8,2058,1611,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",e9,2238,1680,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",w1,1785,1527,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",w2,1968,1608,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",w3,2157,1683,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",w4,2268,1794,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",w5,2403,1941,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o1e,1932,1560,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o2e,2130,1650,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o3e,2289,1755,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o1,1596,1482,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o2,1764,1554,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o3,2154,1689,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o4,2445,1911,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o5,2658,1995,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o6,2676,2136,35.6575911,-117.6418667
CA021,"CHINA LAKE, CA",o7,2694,2172,35.6575911,-117.6418667
CA022,"FRESNO, CA",e1,2175,1740,36.7394421,-119.78483
CA022,"FRESNO, CA",e2,2175,1740,36.7394421,-119.78483
CA022,"FRESNO, CA",e3,2175,1740,36.7394421,-119.78483
CA022,"FRESNO, CA",e4,2175,1740,36.7394421,-119.78483
CA022,"FRESNO, CA",e5,2439,1842,36.7394421,-119.78483
CA022,"FRESNO, CA",e6,2826,2121,36.7394421,-119.78483
CA022,"FRESNO, CA",e7,2868,2184,36.7394421,-119.78483
CA022,"FRESNO, CA",e8,2910,2520,36.7394421,-119.78483
CA022,"FRESNO, CA",e9,3015,2631,36.7394421,-119.78483
CA022,"FRESNO, CA",w1,2847,2136,36.7394421,-119.78483
CA022,"FRESNO, CA",w2,2883,2517,36.7394421,-119.78483
CA022,"FRESNO, CA",w3,2940,2646,36.7394421,-119.78483
CA022,"FRESNO, CA",w4,3042,2832,36.7394421,-119.78483
CA022,"FRESNO, CA",w5,3174,2874,36.7394421,-119.78483
CA022,"FRESNO, CA",o1e,2871,2436,36.7394421,-119.78483
CA022,"FRESNO, CA",o2e,2928,2607,36.7394421,-119.78483
CA022,"FRESNO, CA",o3e,3063,2820,36.7394421,-119.78483
CA022,"FRESNO, CA",o1,2490,1908,36.7394421,-119.78483
CA022,"FRESNO, CA",o2,2823,2352,36.7394421,-119.78483
CA022,"FRESNO, CA",o3,2937,2685,36.7394421,-119.78483
CA022,"FRESNO, CA",o4,3213,2859,36.7394421,-119.78483
CA022,"FRESNO, CA",o5,3414,2880,36.7394421,-119.78483
CA022,"FRESNO, CA",o6,3441,2916,36.7394421,-119.78483
CA022,"FRESNO, CA",o7,3465,2967,36.7394421,-119.78483
CA023,"LEMOORE NAS, CA",e1,1944,1581,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",e2,1944,1581,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",e3,1944,1581,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",e4,1944,1581,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",e5,2139,1680,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",e6,2277,1764,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",e7,2337,1950,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",e8,2406,2175,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",e9,2514,2202,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",w1,2292,1884,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",w2,2364,2172,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",w3,2454,2211,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",w4,2535,2283,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",w5,2643,2352,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o1e,2346,2136,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o2e,2439,2196,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o3e,2553,2265,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o1,2166,1743,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o2,2274,2079,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o3,2451,2220,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o4,2673,2334,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o5,2835,2367,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o6,2856,2430,36.3298454,-119.9172373
CA023,"LEMOORE NAS, CA",o7,2874,2469,36.3298454,-119.9172373
CA024,"CAMP PENDLETON, CA",e1,3627,2739,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",e2,3627,2739,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",e3,3627,2739,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",e4,3627,2739,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",e5,3963,3093,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",e6,4398,3324,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",e7,4494,3642,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",e8,4596,4056,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",e9,4779,4182,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",w1,4419,3513,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",w2,4536,4053,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",w3,4662,4197,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",w4,4824,4416,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",w5,5019,4518,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o1e,4512,3960,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o2e,4644,4152,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o3e,4854,4392,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o1,4023,3285,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o2,4395,3855,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o3,4659,4239,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o4,5085,4494,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o5,5391,4548,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o6,5439,4641,33.3069873,-117.47376
CA024,"CAMP PENDLETON, CA",o7,5484,4725,33.3069873,-117.47376
CA025,"VENTURA, CA",e1,3378,2652,34.4458248,-119.0779359
CA025,"VENTURA, CA",e2,3378,2652,34.4458248,-119.0779359
CA025,"VENTURA, CA",e3,3378,2652,34.4458248,-119.0779359
CA025,"VENTURA, CA",e4,3378,2652,34.4458248,-119.0779359
CA025,"VENTURA, CA",e5,3537,3018,34.4458248,-119.0779359
CA025,"VENTURA, CA",e6,4008,3228,34.4458248,-119.0779359
CA025,"VENTURA, CA",e7,4083,3381,34.4458248,-119.0779359
CA025,"VENTURA, CA",e8,4161,3636,34.4458248,-119.0779359
CA025,"VENTURA, CA",e9,4305,3771,34.4458248,-119.0779359
CA025,"VENTURA, CA",w1,4029,3333,34.4458248,-119.0779359
CA025,"VENTURA, CA",w2,4116,3633,34.4458248,-119.0779359
CA025,"VENTURA, CA",w3,4215,3789,34.4458248,-119.0779359
CA025,"VENTURA, CA",w4,4341,4020,34.4458248,-119.0779359
CA025,"VENTURA, CA",w5,4497,4101,34.4458248,-119.0779359
CA025,"VENTURA, CA",o1e,4095,3534,34.4458248,-119.0779359
CA025,"VENTURA, CA",o2e,4200,3741,34.4458248,-119.0779359
CA025,"VENTURA, CA",o3e,4365,4002,34.4458248,-119.0779359
CA025,"VENTURA, CA",o1,3600,3213,34.4458248,-119.0779359
CA025,"VENTURA, CA",o2,4002,3486,34.4458248,-119.0779359
CA025,"VENTURA, CA",o3,4212,3834,34.4458248,-119.0779359
CA025,"VENTURA, CA",o4,4545,4080,34.4458248,-119.0779359
CA025,"VENTURA, CA",o5,4788,4122,34.4458248,-119.0779359
CA025,"VENTURA, CA",o6,4830,4194,34.4458248,-119.0779359
CA025,"VENTURA, CA",o7,4866,4269,34.4458248,-119.0779359
CA026,"VANDENBERG SFB, CA",e1,3156,2397,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",e2,3156,2397,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",e3,3156,2397,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",e4,3156,2397,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",e5,3333,2778,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",e6,3642,2994,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",e7,3693,3162,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",e8,3747,3399,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",e9,3873,3486,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",w1,3660,3105,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",w2,3714,3396,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",w3,3783,3498,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",w4,3906,3648,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",w5,4065,3702,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o1e,3699,3330,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o2e,3771,3465,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o3e,3933,3633,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o1,3378,2979,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o2,3639,3276,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o3,3780,3528,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o4,4113,3687,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o5,4356,3711,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o6,4392,3759,34.7425933,-120.5155986
CA026,"VANDENBERG SFB, CA",o7,4425,3828,34.7425933,-120.5155986
CA027,"MARIN/SONOMA, CA",e1,3252,2529,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",e2,3252,2529,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",e3,3252,2529,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",e4,3252,2529,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",e5,3303,2967,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",e6,3819,3201,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",e7,3939,3252,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",e8,4065,3411,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",e9,4263,3561,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",w1,3840,3249,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",w2,3990,3408,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",w3,4149,3579,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",w4,4305,3843,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",w5,4497,3966,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o1e,3960,3300,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o2e,4125,3528,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o3e,4335,3813,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o1,3369,3198,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o2,3813,3291,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o3,4146,3630,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o4,4563,3939,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o5,4863,4011,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o6,4905,4128,38.2421704,-122.6302907
CA027,"MARIN/SONOMA, CA",o7,4944,4203,38.2421704,-122.6302907
CA028,"BARSTOW/FORT IRWIN, CA",e1,1890,1557,35.2681378,-116.6785207
CA028,"BARSTOW/FORT IRWIN, CA",e2,1890,1557,35.2681378,-116.6785207
CA028,"BARSTOW/FORT IRWIN, CA",e3,1890,1557,35.2681378,-116.6785207
CA028,"BARSTOW/FORT IRWIN, CA",e4,1890,1557,35.2681378,-116.6785207
CA028,"BARSTOW/FORT IRWIN, CA",e5,2001,1695,35.2681378,-116.6785207
CA028,"BARSTOW/FORT IRWIN, CA",e6,2430,1824,35.2681378,-116.6785207
